00000000000000000000000000010101 // value = 21
11111111111111111111111111011010 // value = -38
00000000000000000000000000101001 // value = 41
00000000000000000000000000000000 // value = 0
00000000000000000000000000100001 // value = 33
00000000000000000000000000101001 // value = 41
00000000000000000000000000101011 // value = 43
11111111111111111111111111111011 // value = -5
00000000000000000000000000000011 // value = 3
00000000000000000000000000001111 // value = 15
11111111111111111111111111011111 // value = -33
00000000000000000000000000101100 // value = 44
00000000000000000000000000000010 // value = 2
11111111111111111111111111100101 // value = -27
11111111111111111111111111010001 // value = -47
00000000000000000000000000010011 // value = 19
11111111111111111111111111100011 // value = -29
00000000000000000000000000001000 // value = 8
11111111111111111111111111011100 // value = -36
00000000000000000000000000101100 // value = 44
00000000000000000000000000000110 // value = 6
11111111111111111111111111010100 // value = -44
00000000000000000000000000110010 // value = 50
11111111111111111111111111010011 // value = -45
00000000000000000000000000001011 // value = 11
11111111111111111111111111110101 // value = -11
00000000000000000000000000001011 // value = 11
11111111111111111111111111100100 // value = -28
00000000000000000000000000101100 // value = 44
00000000000000000000000000001000 // value = 8
11111111111111111111111111100110 // value = -26
00000000000000000000000000110000 // value = 48
00000000000000000000000000011101 // value = 29
11111111111111111111111111010011 // value = -45
11111111111111111111111111010101 // value = -43
00000000000000000000000000001000 // value = 8
00000000000000000000000000011100 // value = 28
00000000000000000000000000000010 // value = 2
00000000000000000000000000100001 // value = 33
11111111111111111111111111100111 // value = -25
00000000000000000000000000001011 // value = 11
00000000000000000000000000001110 // value = 14
11111111111111111111111111011011 // value = -37
00000000000000000000000000001000 // value = 8
11111111111111111111111111100001 // value = -31
11111111111111111111111111011011 // value = -37
00000000000000000000000000011000 // value = 24
11111111111111111111111111100100 // value = -28
11111111111111111111111111011111 // value = -33
11111111111111111111111111111010 // value = -6
00000000000000000000000000011110 // value = 30
00000000000000000000000000101101 // value = 45
11111111111111111111111111011010 // value = -38
11111111111111111111111111101101 // value = -19
00000000000000000000000000101011 // value = 43
00000000000000000000000000010010 // value = 18
11111111111111111111111111101100 // value = -20
00000000000000000000000000000110 // value = 6
00000000000000000000000000001111 // value = 15
11111111111111111111111111111010 // value = -6
11111111111111111111111111100001 // value = -31
00000000000000000000000000100111 // value = 39
00000000000000000000000000011011 // value = 27
00000000000000000000000000100110 // value = 38
00000000000000000000000000001100 // value = 12
11111111111111111111111111101110 // value = -18
00000000000000000000000000000100 // value = 4
11111111111111111111111111100100 // value = -28
00000000000000000000000000011001 // value = 25
00000000000000000000000000101110 // value = 46
00000000000000000000000000000010 // value = 2
11111111111111111111111111011000 // value = -40
00000000000000000000000000100110 // value = 38
00000000000000000000000000010111 // value = 23
00000000000000000000000000110000 // value = 48
11111111111111111111111111011011 // value = -37
11111111111111111111111111111110 // value = -2
00000000000000000000000000010001 // value = 17
00000000000000000000000000001100 // value = 12
11111111111111111111111111111011 // value = -5
00000000000000000000000000000101 // value = 5
11111111111111111111111111011010 // value = -38
00000000000000000000000000001111 // value = 15
00000000000000000000000000001101 // value = 13
11111111111111111111111111010101 // value = -43
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
00000000000000000000000000000000 // value = 0
